shape_id,shape_pt_sequence,shape_pt_lat,shape_pt_lon,shape_dist_traveled
99903:990006,9789,47.506966,-122.288124,30897.4
99903:990006,9790,47.506985,-122.287918,30947.4
99903:990006,9791,47.506985,-122.287918,30947.4
99903:990006,9792,47.506996,-122.287712,31000.0
99903:990006,9793,47.506996,-122.287712,31000.0
99903:990006,9794,47.507320,-122.281349,32578.3
99903:990006,9795,47.507320,-122.281349,32578.3
99903:990006,9796,47.507336,-122.281021,32659.9
99903:990006,9797,47.507336,-122.281021,32659.9
99903:990006,9798,47.507366,-122.280708,32736.0
99903:990006,9799,47.507366,-122.280708,32736.0
99903:990006,9800,47.507412,-122.280434,32807.9
99903:990006,9801,47.507412,-122.280434,32807.9
99903:990006,9802,47.507481,-122.280159,32880.1
99903:990006,9803,47.507481,-122.280159,32880.1
99903:990006,9804,47.507565,-122.279884,32952.3
99903:990006,9805,47.507565,-122.279884,32952.3
99903:990006,9806,47.507641,-122.279694,33007.8
99903:990006,9807,47.507641,-122.279694,33007.8
99903:990006,9808,47.507744,-122.279488,33068.9
99903:990006,9809,47.507744,-122.279488,33068.9
99903:990006,9810,47.507847,-122.279297,33129.9
99903:990006,9811,47.507847,-122.279297,33129.9
99903:990006,9812,47.507954,-122.279152,33185.4
99903:990006,9813,47.507954,-122.279152,33185.4
99903:990006,9814,47.508064,-122.278999,33241.0
99903:990006,9815,47.508064,-122.278999,33241.0
99903:990006,9816,47.508209,-122.278847,33302.1
99903:990006,9817,47.508209,-122.278847,33302.1
99903:990006,9818,47.508343,-122.278725,33363.2
99903:990006,9819,47.508343,-122.278725,33363.2
99903:990006,9820,47.508480,-122.278618,33418.7
99903:990006,9821,47.508480,-122.278618,33418.7
99903:990006,9822,47.508625,-122.278534,33474.3
99903:990006,9823,47.508625,-122.278534,33474.3
99903:990006,9824,47.508751,-122.278465,33524.3
99903:990006,9825,47.508751,-122.278465,33524.3
99903:990006,9826,47.508900,-122.278412,33579.9
99903:990006,9827,47.508900,-122.278412,33579.9
99903:990006,9828,47.509052,-122.278381,33635.4
99903:990006,9829,47.509052,-122.278381,33635.4
99903:990006,9830,47.509171,-122.278374,33679.1
99903:990006,9831,47.509171,-122.278374,33679.1
99903:990006,9832,47.509323,-122.278358,33733.5
99903:990006,9833,47.509323,-122.278358,33733.5
99903:990006,9834,47.510098,-122.278374,34015.9
99903:990006,9835,47.510098,-122.278374,34015.9
99903:990006,9836,47.510536,-122.278397,34177.3
99903:990006,9837,47.510536,-122.278397,34177.3
99903:990006,9838,47.510952,-122.278435,34327.1
99903:990006,9839,47.510952,-122.278435,34327.1
99903:990006,9840,47.512230,-122.278603,34796.4
99903:990006,9841,47.512230,-122.278603,34796.4
99903:990006,9842,47.513401,-122.278778,35227.5
99903:990006,9843,47.513401,-122.278778,35227.5
99903:990006,9844,47.513752,-122.278809,35353.4
99903:990006,9845,47.513752,-122.278809,35353.4
99903:990006,9846,47.514526,-122.278862,35635.8
99903:990006,9847,47.514526,-122.278862,35635.8
99903:990006,9848,47.515610,-122.278999,36033.2
99903:990006,9849,47.515610,-122.278999,36033.2
99903:990006,9850,47.515823,-122.279037,36113.7
99903:990006,9851,47.515823,-122.279037,36113.7
99903:990006,9852,47.516808,-122.279228,36473.6
99903:990006,9853,47.516808,-122.279228,36473.6
99903:990006,9854,47.517700,-122.279434,36805.1
99903:990006,9855,47.517700,-122.279434,36805.1
99903:990006,9856,47.518349,-122.279587,37042.9
99903:990006,9857,47.518349,-122.279587,37042.9
99903:990006,9858,47.519215,-122.279762,37363.9
99903:990006,9859,47.519215,-122.279762,37363.9
99903:990006,9860,47.519436,-122.279808,37444.1
99903:990006,9861,47.519436,-122.279808,37444.1
99903:990006,9862,47.519753,-122.279846,37559.4
99903:990006,9863,47.519753,-122.279846,37559.4
99903:990006,9864,47.520042,-122.279861,37665.8
99903:990006,9865,47.520042,-122.279861,37665.8
99903:990006,9866,47.520355,-122.279831,37781.0
99903:990006,9867,47.520355,-122.279831,37781.0
99903:990006,9868,47.520672,-122.279793,37896.3
99903:990006,9869,47.520672,-122.279793,37896.3
99903:990006,9870,47.520908,-122.279739,37981.8
99903:990006,9871,47.520908,-122.279739,37981.8
99903:990006,9872,47.521660,-122.279533,38263.5
99903:990006,9873,47.521660,-122.279533,38263.5
99903:990006,9874,47.522961,-122.279190,38743.9
99903:990006,9875,47.522961,-122.279190,38743.9
99903:990006,9876,47.524300,-122.278824,39241.8
99903:990006,9877,47.524300,-122.278824,39241.8
99903:990006,9878,47.524662,-122.278778,39372.9
99903:990006,9879,47.524662,-122.278778,39372.9
99903:990006,9880,47.525002,-122.278778,39496.8
99903:990006,9881,47.525002,-122.278778,39496.8
99903:990006,9882,47.525360,-122.278831,39627.9
99903:990006,9883,47.525360,-122.278831,39627.9
99903:990006,9884,47.525726,-122.278961,39766.4
99903:990006,9885,47.525726,-122.278961,39766.4
99903:990006,9886,47.528400,-122.280296,40795.2
99903:990006,9887,47.528400,-122.280296,40795.2
99903:990006,9888,47.528820,-122.280457,40953.7
99903:990006,9889,47.528820,-122.280457,40953.7
99903:990006,9890,47.529274,-122.280586,41121.0
99903:990006,9891,47.529274,-122.280586,41121.0
99903:990006,9892,47.529537,-122.280609,41217.9
99903:990006,9893,47.529537,-122.280609,41217.9
99903:990006,9894,47.529827,-122.280640,41327.2
99903:990006,9895,47.529827,-122.280640,41327.2
99903:990006,9896,47.535858,-122.280746,43525.5
99903:990006,9897,47.535858,-122.280746,43525.5
99903:990006,9898,47.536274,-122.280785,43678.0
99903:990006,9899,47.536274,-122.280785,43678.0
99903:990006,9900,47.536667,-122.280899,43823.0
99903:990006,9901,47.536667,-122.280899,43823.0
99903:990006,9902,47.536881,-122.280983,43903.6
99903:990006,9903,47.536881,-122.280983,43903.6
99903:990006,9904,47.537121,-122.281090,43993.9
99903:990006,9905,47.537121,-122.281090,43993.9
99903:990006,9906,47.538483,-122.281784,44518.5
99903:990006,9907,47.538483,-122.281784,44518.5
99903:990006,9908,47.540848,-122.283005,45432.9
99903:990006,9909,47.540848,-122.283005,45432.9
99903:990006,9910,47.545441,-122.285225,47196.4
99903:990006,9911,47.545441,-122.285225,47196.4
99903:990006,9912,47.546650,-122.285828,47663.1
99903:990006,9913,47.546650,-122.285828,47663.1
99903:990006,9914,47.549564,-122.287224,48779.8
99903:990006,9915,47.549564,-122.287224,48779.8
99903:990006,9916,47.553982,-122.289368,50474.2
99903:990006,9917,47.553982,-122.289368,50474.2
99903:990006,9918,47.555500,-122.290047,51052.7
99903:990006,9919,47.555500,-122.290047,51052.7
99903:990006,9920,47.555748,-122.290176,51150.8
99903:990006,9921,47.555748,-122.290176,51150.8
99903:990006,9922,47.556973,-122.290909,51632.8
99903:990006,9923,47.556973,-122.290909,51632.8
99903:990006,9924,47.560249,-122.292984,52932.9
99903:990006,9925,47.560249,-122.292984,52932.9
99903:990006,9926,47.565762,-122.296471,55119.6
99903:990006,9927,47.565762,-122.296471,55119.6
99903:990006,9928,47.565994,-122.296623,55213.2
99903:990006,9929,47.565994,-122.296623,55213.2
99903:990006,9930,47.566204,-122.296715,55291.3
99903:990006,9931,47.566204,-122.296715,55291.3
99903:990006,9932,47.566429,-122.296799,55376.5
99903:990006,9933,47.566429,-122.296799,55376.5
99903:990006,9934,47.566643,-122.296852,55454.7
99903:990006,9935,47.566643,-122.296852,55454.7
99903:990006,9936,47.566853,-122.296890,55532.9
99903:990006,9937,47.566853,-122.296890,55532.9
99903:990006,9938,47.567085,-122.296906,55618.1
99903:990006,9939,47.567085,-122.296906,55618.1
99903:990006,9940,47.568481,-122.296837,56127.1
99903:990006,9941,47.568481,-122.296837,56127.1
99903:990006,9942,47.570549,-122.296852,56882.8
99903:990006,9943,47.570549,-122.296852,56882.8
99903:990006,9944,47.573303,-122.296822,57887.2
99903:990006,9945,47.573303,-122.296822,57887.2
99903:990006,9946,47.574821,-122.296783,58441.6
99903:990006,9947,47.574821,-122.296783,58441.6
99903:990006,9948,47.574982,-122.296799,58498.4
99903:990006,9949,47.574982,-122.296799,58498.4
99903:990006,9950,47.575100,-122.296799,58543.8
99903:990006,9951,47.575100,-122.296799,58543.8
99903:990006,9952,47.575226,-122.296822,58589.1
99903:990006,9953,47.575226,-122.296822,58589.1
99903:990006,9954,47.575344,-122.296852,58634.4
99903:990006,9955,47.575344,-122.296852,58634.4
99903:990006,9956,47.575470,-122.296906,58679.8
99903:990006,9957,47.575470,-122.296906,58679.8
99903:990006,9958,47.575665,-122.296989,58753.4
99903:990006,9959,47.575665,-122.296989,58753.4
99903:990006,9960,47.575848,-122.297112,58827.1
99903:990006,9961,47.575848,-122.297112,58827.1
99903:990006,9962,47.576958,-122.297958,59282.9
99903:990006,9963,47.576958,-122.297958,59282.9
99903:990006,9964,47.577228,-122.298164,59394.5
99903:990006,9965,47.577228,-122.298164,59394.5
99903:990006,9966,47.577328,-122.298248,59435.1
99903:990006,9967,47.577328,-122.298248,59435.1
99903:990006,9968,47.577393,-122.298317,59463.3
99903:990006,9969,47.577393,-122.298317,59463.3
99903:990006,9970,47.577477,-122.298393,59500.9
99903:990006,9971,47.577477,-122.298393,59500.9
99903:990006,9972,47.577545,-122.298492,59533.8
99903:990006,9973,47.577545,-122.298492,59533.8
99903:990006,9974,47.577606,-122.298584,59566.7
99903:990006,9975,47.577606,-122.298584,59566.7
99903:990006,9976,47.577671,-122.298683,59599.6
99903:990006,9977,47.577671,-122.298683,59599.6
99903:990006,9978,47.577721,-122.298790,59632.5
99903:990006,9979,47.577721,-122.298790,59632.5
99903:990006,9980,47.577785,-122.298912,59670.1
99903:990006,9981,47.577785,-122.298912,59670.1
99903:990006,9982,47.577862,-122.299133,59731.1
99903:990006,9983,47.577862,-122.299133,59731.1
99903:990006,9984,47.577927,-122.299355,59792.2
99903:990006,9985,47.577927,-122.299355,59792.2
99903:990006,9986,47.577961,-122.299561,59843.0
99903:990006,9987,47.577961,-122.299561,59843.0
99903:990006,9988,47.578060,-122.300133,59990.0
99903:990006,9989,47.578060,-122.300133,59990.0
99903:990006,9990,47.578319,-122.301651,60374.1
99903:990006,9991,47.578319,-122.301651,60374.1
99903:990006,9992,47.578373,-122.301933,60449.1
99903:990006,9993,47.578373,-122.301933,60449.1
99903:990006,9994,47.578400,-122.302109,60492.5
99903:990006,9995,47.578400,-122.302109,60492.5
99903:990006,9996,47.578419,-122.302223,60520.2
99903:990006,9997,47.578419,-122.302223,60520.2
99903:990006,9998,47.578453,-122.302399,60566.2
99903:990006,9999,47.578453,-122.302399,60566.2
99903:990006,10000,47.578510,-122.302605,60621.4
99903:990006,10001,47.578510,-122.302605,60621.4
99903:990006,10002,47.578541,-122.302742,60658.2
99903:990006,10003,47.578541,-122.302742,60658.2
99903:990006,10004,47.578567,-122.302849,60685.8
99903:990006,10005,47.578567,-122.302849,60685.8
99903:990006,10006,47.578602,-122.302956,60713.4
99903:990006,10007,47.578602,-122.302956,60713.4
99903:990006,10008,47.578632,-122.303093,60750.2
99903:990006,10009,47.578632,-122.303093,60750.2
99903:990006,10010,47.578690,-122.303261,60796.2
99903:990006,10011,47.578690,-122.303261,60796.2
99903:990006,10012,47.578743,-122.303436,60843.0
99903:990006,10013,47.578743,-122.303436,60843.0
99903:990006,10014,47.578823,-122.303658,60905.4
99903:990006,10015,47.578823,-122.303658,60905.4
99903:990006,10016,47.579742,-122.306404,61662.4
99903:990006,10017,47.579742,-122.306404,61662.4
99903:990006,10018,47.579891,-122.306854,61785.1
99903:990006,10019,47.579891,-122.306854,61785.1
99903:990006,10020,47.579979,-122.307190,61874.4
99903:990006,10021,47.579979,-122.307190,61874.4
99903:990006,10022,47.580032,-122.307426,61936.4
99903:990006,10023,47.580032,-122.307426,61936.4
99903:990006,10024,47.580059,-122.307587,61977.7
99903:990006,10025,47.580059,-122.307587,61977.7
99903:990006,10026,47.580086,-122.307755,62019.0
99903:990006,10027,47.580086,-122.307755,62019.0
99903:990006,10028,47.580105,-122.307892,62053.5
99903:990006,10029,47.580105,-122.307892,62053.5
99903:990006,10030,47.580116,-122.308029,62087.9
99903:990006,10031,47.580116,-122.308029,62087.9
99903:990006,10032,47.580132,-122.308167,62122.4
99903:990006,10033,47.580132,-122.308167,62122.4
99903:990006,10034,47.580132,-122.308311,62156.8
99903:990006,10035,47.580132,-122.308311,62156.8
99903:990006,10036,47.580143,-122.308449,62191.2
99903:990006,10037,47.580143,-122.308449,62191.2
99903:990006,10038,47.580147,-122.308563,62218.7
99903:990006,10039,47.580147,-122.308563,62218.7
99903:990006,10040,47.580143,-122.308670,62246.3
99903:990006,10041,47.580143,-122.308670,62246.3
99903:990006,10042,47.580143,-122.308807,62280.7
99903:990006,10043,47.580143,-122.308807,62280.7
99903:990006,10044,47.580135,-122.308983,62322.1
99903:990006,10045,47.580135,-122.308983,62322.1
99903:990006,10046,47.580128,-122.309174,62370.3
99903:990006,10047,47.580128,-122.309174,62370.3
99903:990006,10048,47.580120,-122.309280,62397.9
99903:990006,10049,47.580120,-122.309280,62397.9
99903:990006,10050,47.580105,-122.309395,62425.4
99903:990006,10051,47.580105,-122.309395,62425.4
99903:990006,10052,47.580086,-122.309532,62459.8
99903:990006,10053,47.580086,-122.309532,62459.8
99903:990006,10054,47.580074,-122.309639,62487.4
99903:990006,10055,47.580074,-122.309639,62487.4
99903:990006,10056,47.580048,-122.309776,62521.8
99903:990006,10057,47.580048,-122.309776,62521.8
99903:990006,10058,47.580025,-122.309914,62556.3
99903:990006,10059,47.580025,-122.309914,62556.3
99903:990006,10060,47.580002,-122.310020,62583.8
99903:990006,10061,47.580002,-122.310020,62583.8
99903:990006,10062,47.579979,-122.310120,62611.3
99903:990006,10063,47.579979,-122.310120,62611.3
99903:990006,10064,47.579941,-122.310280,62652.5
99903:990006,10065,47.579941,-122.310280,62652.5
99903:990006,10066,47.579884,-122.310486,62707.1
99903:990006,10067,47.579884,-122.310486,62707.1
99903:990006,10068,47.579819,-122.310692,62761.6
99903:990006,10069,47.579819,-122.310692,62761.6
99903:990006,10070,47.579620,-122.311363,62943.1
99903:990006,10071,47.579620,-122.311363,62943.1
99903:990006,10072,47.579212,-122.312683,63303.5
99903:990006,10073,47.579128,-122.312927,63370.1
99903:990006,10074,47.579052,-122.313179,63436.8
99903:990006,10075,47.578983,-122.313370,63491.9
99903:990006,10076,47.578938,-122.313477,63522.6
99903:990006,10077,47.578896,-122.313583,63553.3
99903:990006,10078,47.578854,-122.313698,63584.0
99903:990006,10079,47.578781,-122.313843,63631.4
99903:990006,10080,47.578678,-122.314064,63698.0
99903:990006,10081,47.578567,-122.314285,63764.8
99903:990006,10082,47.577976,-122.315483,64130.6
99903:990006,10083,47.577831,-122.315788,64221.1
99903:990006,10084,47.577721,-122.316017,64292.3
99903:990006,10085,47.577660,-122.316185,64338.2
99903:990006,10086,47.577599,-122.316345,64384.2
99903:990006,10087,47.577557,-122.316498,64423.6
99903:990006,10088,47.577496,-122.316689,64476.1
99903:990006,10089,47.577457,-122.316864,64522.0
99903:990006,10090,47.577416,-122.317039,64568.0
99903:990006,10091,47.577400,-122.317169,64600.8
99903:990006,10092,47.577377,-122.317276,64627.1
99903:990006,10093,47.577362,-122.317368,64653.3
99903:990006,10094,47.577354,-122.317482,64679.5
99903:990006,10095,47.577339,-122.317589,64705.8
99903:990006,10096,47.577331,-122.317696,64732.0
99903:990006,10097,47.577328,-122.317795,64758.2
99903:990006,10098,47.577324,-122.317902,64784.5
99903:990006,10099,47.577320,-122.318016,64810.7
99903:990006,10100,47.577320,-122.318123,64837.0
99903:990006,10101,47.577320,-122.318214,64863.2
99903:990006,10102,47.577320,-122.318352,64896.0
99903:990006,10103,47.577324,-122.318466,64922.3
99903:990006,10104,47.577331,-122.318611,64961.0
99903:990006,10105,47.577351,-122.318779,64999.8
99903:990006,10106,47.577370,-122.318932,65038.5
99903:990006,10107,47.577454,-122.319817,65258.4
99903:990006,10108,47.577465,-122.319923,65287.7
99903:990006,10109,47.577488,-122.320160,65345.9
99903:990006,10110,47.577496,-122.320755,65494.0
99903:990006,10111,47.577496,-122.321220,65609.2
99903:990006,10112,47.577492,-122.322289,65869.8
99903:990006,10113,47.577492,-122.323463,66161.1
99903:990006,10114,47.577492,-122.323685,66213.6
99903:990006,10115,47.577503,-122.323929,66273.9
99903:990006,10116,47.577518,-122.324226,66350.9
99903:990006,10117,47.577557,-122.324883,66512.9
99903:990006,10118,47.577606,-122.325455,66653.7
99903:990006,10119,47.577637,-122.325966,66779.1
99903:990006,10120,47.577652,-122.326210,66840.1
99903:990006,10121,47.577663,-122.326363,66878.9
99903:990006,10122,47.577671,-122.326439,66898.2
99903:990006,10123,47.577683,-122.326523,66917.7
99903:990006,10124,47.577686,-122.326561,66930.6
99903:990006,10125,47.577702,-122.326622,66943.5
99903:990006,10126,47.577713,-122.326675,66956.5
99903:990006,10127,47.577721,-122.326698,66966.2
99903:990006,10128,47.577732,-122.326744,66976.0
99903:990006,10129,47.577743,-122.326797,66989.1
99903:990006,10130,47.577759,-122.326820,66998.9
99903:990006,10131,47.577766,-122.326866,67008.7
99903:990006,10132,47.577785,-122.326889,67018.5
99903:990006,10133,47.577801,-122.326920,67028.2
99903:990006,10134,47.577816,-122.326958,67038.0
99903:990006,10135,47.577835,-122.326988,67047.8
99903:990006,10136,47.577850,-122.327011,67057.6
99903:990006,10137,47.577873,-122.327042,67067.4
99903:990006,10138,47.577896,-122.327080,67080.5
99903:990006,10139,47.577915,-122.327110,67090.3
99903:990006,10140,47.577942,-122.327141,67100.1
99903:990006,10141,47.577961,-122.327164,67109.9
99903:990006,10142,47.577984,-122.327179,67119.6
99903:990006,10143,47.578003,-122.327209,67129.4
99903:990006,10144,47.578022,-122.327217,67139.2
99903:990006,10145,47.578049,-122.327248,67148.9
99903:990006,10146,47.578075,-122.327263,67158.7
99903:990006,10147,47.578094,-122.327271,67168.5
99903:990006,10148,47.578121,-122.327286,67178.3
99903:990006,10149,47.578152,-122.327301,67188.1
99903:990006,10150,47.578182,-122.327316,67201.5
99903:990006,10151,47.578217,-122.327332,67214.0
99903:990006,10152,47.578251,-122.327339,67227.0
99903:990006,10153,47.578285,-122.327339,67239.9
99903:990006,10154,47.578319,-122.327354,67252.9
99903:990006,10155,47.578358,-122.327354,67265.8
99903:990006,10156,47.578392,-122.327354,67278.7
99903:990006,10157,47.578449,-122.327370,67298.1
99903:990006,10158,47.578503,-122.327370,67317.5
99903:990006,10159,47.578567,-122.327370,67343.4
99903:990006,10160,47.580589,-122.327370,68080.5
99903:990006,10161,47.587528,-122.327354,70611.2
99903:990006,10162,47.587856,-122.327354,70730.8
99903:990006,10163,47.588089,-122.327354,70818.3
99903:990006,10164,47.588165,-122.327339,70843.8
99903:990006,10165,47.588238,-122.327339,70869.7
99903:990006,10166,47.588291,-122.327332,70889.1
99903:990006,10167,47.588379,-122.327316,70921.1
99903:990006,10168,47.588478,-122.327286,70958.6
